ID;LON;LAT;ag
169308;15,2094;42,1417;0,0882
169309;15,2365;42,1413;0,0883
169310;15,2636;42,1409;0,0887
169311;15,2907;42,1405;0,0891
169312;15,3178;42,1401;0,0893
169313;15,3449;42,1396;0,0896
169314;15,372;42,1392;0,0898
169315;15,3991;42,1388;0,0899
169316;15,4262;42,1383;0,09
169317;15,4533;42,1378;0,0901
169318;15,4804;42,1374;0,0902
169319;15,5075;42,1369;0,0902
169320;15,5346;42,1364;0,0903
169321;15,5617;42,1359;0,0904
169322;15,5888;42,1355;0,0904
169323;15,6159;42,135;0,0905
169324;15,643;42,1345;0,0906
169325;15,6701;42,134;0,0906
169326;15,6972;42,1334;0,0906
169327;15,7243;42,1329;0,0906
169328;15,7514;42,1324;0,0906
169329;15,7785;42,1318;0,0906
169330;15,8056;42,1313;0,0906
169331;15,8327;42,1308;0,0905
169332;15,8598;42,1302;0,0904
169333;15,8869;42,1296;0,0903
169334;15,914;42,1291;0,0901
169335;15,9411;42,1285;0,0899
169336;15,9681;42,1279;0,0897
169337;15,9952;42,1273;0,0894
169338;16,0223;42,1268;0,0891
169339;16,0494;42,1261;0,0888
169340;16,0765;42,1255;0,0884
169679;10,2506;42,0883;0
169680;10,2777;42,0891;0
169681;10,3047;42,0899;0,015
169682;10,3318;42,0906;0,0154
169683;10,3588;42,0914;0,0157
169684;10,3859;42,0921;0,0161
169685;10,413;42,0928;0,0165
169686;10,44;42,0936;0,0169
169687;10,4671;42,0943;0,0174
169688;10,4942;42,095;0,0178
169689;10,5212;42,0957;0,0183
169690;10,5483;42,0964;0,0188
169691;10,5754;42,0971;0,0192
169692;10,6025;42,0978;0,0197
169693;10,6295;42,0985;0,0202
169694;10,6566;42,0991;0,0208
169695;10,6837;42,0998;0,0215
169696;10,7108;42,1005;0,0221
169697;10,7379;42,1011;0,0228
169698;10,765;42,1018;0,0235
169699;10,792;42,1024;0,0242
169700;10,8191;42,103;0,0248
169701;10,8462;42,1037;0,0255
169702;10,8732;42,1043;0,0262
169703;10,9003;42,1049;0,027
169704;10,9274;42,1055;0,0278
169705;10,9545;42,1061;0,0286
169706;10,9815;42,1067;0,0293
169707;11,0086;42,1073;0,0301
169708;11,0357;42,1079;0,0309
169709;11,0628;42,1085;0,0316
169710;11,0899;42,1091;0,0323
169711;11,117;42,1096;0,033
169712;11,1441;42,1102;0,0337
169713;11,1712;42,1107;0,0345
169714;11,1982;42,1113;0,0352
169715;11,2253;42,1118;0,0359
169716;11,2524;42,1123;0,0366
169717;11,2795;42,1129;0,0373
169718;11,3065;42,1134;0,038
169719;11,3336;42,1139;0,0387
169720;11,3607;42,1144;0,0395
169721;11,3878;42,1149;0,0404
169722;11,4149;42,1154;0,0414
169723;11,442;42,1159;0,0423
169724;11,4691;42,1164;0,0434
169725;11,4962;42,1169;0,0446
169726;11,5233;42,1173;0,0458
169727;11,5503;42,1178;0,047
169728;11,5774;42,1183;0,0482
169729;11,6045;42,1187;0,0496
169730;11,6316;42,1192;0,0509
169731;11,6587;42,1196;0,0523
169732;11,6858;42,12;0,0536
169733;11,7129;42,1204;0,0548
169734;11,74;42,1209;0,0562
169735;11,7671;42,1213;0,0577
169736;11,7942;42,1217;0,0596
169737;11,8212;42,1221;0,0623
169738;11,8484;42,1225;0,0652
169739;11,8755;42,1229;0,068
169740;11,9025;42,1232;0,0711
169741;11,9296;42,1236;0,0739
169742;11,9568;42,124;0,076
169743;11,9838;42,1243;0,0772
169744;12,011;42,1247;0,0772
169745;12,038;42,1251;0,0762
169746;12,0651;42,1254;0,0744
169747;12,0922;42,1257;0,0726
169748;12,1193;42,1261;0,0708
169749;12,1464;42,1264;0,0694
169750;12,1735;42,1267;0,0683
169751;12,2006;42,127;0,0681
169752;12,2277;42,1273;0,0686
169753;12,2548;42,1276;0,0696
169754;12,2819;42,1279;0,0709
169755;12,309;42,1282;0,0725
169756;12,3361;42,1285;0,0745
169757;12,3632;42,1287;0,0769
169758;12,3903;42,129;0,0798
169759;12,4174;42,1293;0,0838
169760;12,4445;42,1295;0,0885
169761;12,4716;42,1298;0,0953
169762;12,4987;42,13;0,102
169763;12,5258;42,1302;0,112
169764;12,5529;42,1305;0,1199
169765;12,58;42,1307;0,1267
169766;12,6071;42,1309;0,1329
169767;12,6342;42,1311;0,1382
169768;12,6613;42,1313;0,1426
169769;12,6884;42,1315;0,1462
169770;12,7155;42,1317;0,149
169771;12,7426;42,1319;0,1511
169772;12,7697;42,132;0,1528
169773;12,7969;42,1322;0,1542
169774;12,8239;42,1324;0,1555
169775;12,851;42,1325;0,1568
169776;12,8781;42,1327;0,1581
169777;12,9052;42,1328;0,1594
169778;12,9323;42,133;0,1609
169779;12,9595;42,1331;0,1625
169780;12,9865;42,1332;0,1644
169781;13,0136;42,1333;0,1666
169782;13,0407;42,1334;0,1692
169783;13,0679;42,1335;0,1727
169784;13,095;42,1336;0,177
169785;13,1221;42,1337;0,1823
169786;13,1492;42,1338;0,1889
169787;13,1763;42,1339;0,1962
169788;13,2034;42,134;0,2057
169789;13,2305;42,134;0,2173
169790;13,2576;42,1341;0,2286
169791;13,2847;42,1342;0,2367
169792;13,3118;42,1342;0,2417
169793;13,3389;42,1343;0,2447
169794;13,366;42,1343;0,2491
169795;13,3931;42,1343;0,2524
169796;13,4202;42,1343;0,2547
169797;13,4473;42,1344;0,2565
169798;13,4744;42,1344;0,2578
169799;13,5015;42,1344;0,2588
169800;13,5286;42,1344;0,2596
169801;13,5557;42,1344;0,2601
169802;13,5828;42,1343;0,2605
169803;13,6099;42,1343;0,2607
169804;13,637;42,1343;0,2608
169805;13,6641;42,1343;0,2607
169806;13,6912;42,1342;0,2605
169807;13,7183;42,1342;0,2602
169808;13,7454;42,1341;0,2597
169809;13,7725;42,134;0,2591
169810;13,7996;42,134;0,2582
169811;13,8267;42,1339;0,2571
169812;13,8538;42,1338;0,2555
169813;13,8809;42,1337;0,2534
169814;13,9081;42,1336;0,2507
169815;13,9352;42,1335;0,2471
169816;13,9623;42,1334;0,2422
169817;13,9894;42,1333;0,2361
169818;14,0165;42,1332;0,223
169819;14,0435;42,1331;0,2058
169820;14,0707;42,133;0,1981
169821;14,0978;42,1328;0,1926
169822;14,1249;42,1327;0,1879
169823;14,152;42,1325;0,1837
169824;14,1791;42,1324;0,1798
169825;14,2062;42,1322;0,1761
169826;14,2333;42,132;0,1719
169827;14,2604;42,1318;0,1669
169828;14,2875;42,1317;0,1605
169829;14,3146;42,1315;0,1532
169830;14,3417;42,1313;0,1443
169831;14,3688;42,1311;0,1349
169832;14,3959;42,1309;0,1256
169833;14,423;42,1307;0,1174
169834;14,4501;42,1304;0,1108
169835;14,4772;42,1302;0,1052
169836;14,5043;42,13;0,1005
169837;14,5314;42,1297;0,097
169838;14,5585;42,1295;0,0941
169839;14,5856;42,1292;0,0916
169840;14,6127;42,129;0,0895
169841;14,6399;42,1287;0,0877
169842;14,6669;42,1284;0,0861
169843;14,694;42,1282;0,0849
169844;14,7211;42,1279;0,0838
169845;14,7482;42,1276;0,0831
169846;14,7753;42,1273;0,0837
169847;14,8024;42,127;0,0844
169848;14,8295;42,1267;0,0852
169849;14,8566;42,1263;0,0862
169850;14,8837;42,126;0,0871
169851;14,9108;42,1257;0,0882
169852;14,9379;42,1254;0,0893
169853;14,965;42,125;0,0896
169854;14,9921;42,1247;0,0896
169855;15,0192;42,1243;0,0897
169856;15,0463;42,124;0,0898
169857;15,0734;42,1236;0,09
169858;15,1005;42,1232;0,0903
169859;15,1276;42,1228;0,0905
169860;15,1547;42,1224;0,0908
169861;15,1818;42,122;0,0911
169862;15,2089;42,1216;0,0914
169863;15,236;42,1212;0,0916
169864;15,2631;42,1208;0,0918
169865;15,2901;42,1204;0,0921
169866;15,3172;42,12;0,0924
169867;15,3443;42,1195;0,0927
169868;15,3714;42,1191;0,093
169869;15,3985;42,1187;0,0932
169870;15,4256;42,1182;0,0933
169871;15,4527;42,1177;0,0934
169872;15,4798;42,1173;0,0936
169873;15,5069;42,1168;0,0937
169874;15,534;42,1163;0,0938
169875;15,5611;42,1159;0,0939
169876;15,5881;42,1154;0,094
169877;15,6152;42,1149;0,0941
169878;15,6423;42,1144;0,0942
169879;15,6694;42,1139;0,0943
169880;15,6965;42,1133;0,0943
169881;15,7236;42,1128;0,0943
169882;15,7507;42,1123;0,0943
169883;15,7777;42,1118;0,0943
169884;15,8048;42,1112;0,0943
169885;15,8319;42,1107;0,0942
169886;15,859;42,1101;0,0942
169887;15,8861;42,1096;0,0941
169888;15,9132;42,109;0,094
169889;15,9403;42,1084;0,0938
169890;15,9673;42,1078;0,0936
169891;15,9944;42,1073;0,0934
169892;16,0215;42,1067;0,0931
169893;16,0486;42,1061;0,0928
169894;16,0757;42,1055;0,0924
169895;16,1027;42,1048;0,092
169896;16,1298;42,1042;0,0915
170234;10,2787;42,069;0
170235;10,3058;42,0698;0,0147
170236;10,3328;42,0705;0,015
170237;10,3599;42,0713;0,0154
170238;10,3869;42,072;0,0158
170239;10,414;42,0727;0,0162
170240;10,441;42,0735;0,0166
170241;10,4681;42,0742;0,017
170242;10,4951;42,0749;0,0175
170243;10,5222;42,0756;0,0179
170244;10,5493;42,0763;0,0184
170245;10,5763;42,077;0,0189
170246;10,6034;42,0777;0,0194
170247;10,6305;42,0784;0,0198
170248;10,6575;42,079;0,0204
170249;10,6846;42,0797;0,021
170250;10,7117;42,0804;0,0217
170251;10,7387;42,081;0,0224
170252;10,7658;42,0817;0,023
170253;10,7929;42,0823;0,0237
170254;10,82;42,0829;0,0244
170255;10,847;42,0836;0,0251
170256;10,8741;42,0842;0,0258
170257;10,9011;42,0848;0,0265
170258;10,9282;42,0854;0,0272
170259;10,9553;42,086;0,028
170260;10,9824;42,0866;0,0288
170261;11,0094;42,0872;0,0296
170262;11,0365;42,0878;0,0304
170263;11,0636;42,0884;0,0312
170264;11,0907;42,089;0,0319
170265;11,1178;42,0895;0,0326
170266;11,1448;42,0901;0,0333
170267;11,1719;42,0906;0,034
170268;11,199;42,0912;0,0347
170269;11,226;42,0917;0,0354
170270;11,2531;42,0923;0,0361
170271;11,2802;42,0928;0,0368
170272;11,3073;42,0933;0,0375
170273;11,3344;42,0938;0,0382
170274;11,3614;42,0943;0,0389
170275;11,3885;42,0948;0,0397
170276;11,4156;42,0953;0,0406
170277;11,4427;42,0958;0,0416
170278;11,4698;42,0963;0,0426
170279;11,4968;42,0968;0,0437
170280;11,5239;42,0972;0,0449
170281;11,551;42,0977;0,046
170282;11,5781;42,0982;0,0471
170283;11,6051;42,0986;0,0483
170284;11,6322;42,0991;0,0496
170285;11,6593;42,0995;0,0509
170286;11,6864;42,0999;0,0521
170287;11,7135;42,1003;0,0534
170288;11,7405;42,1008;0,0547
170289;11,7676;42,1012;0,056
170290;11,7947;42,1016;0,0575
170291;11,8218;42,102;0,0594
170292;11,8489;42,1024;0,0616
170293;11,876;42,1028;0,0639
170294;11,9031;42,1031;0,066
170295;11,9301;42,1035;0,0676
170296;11,9573;42,1039;0,0696
170297;11,9843;42,1043;0,0709
170298;12,0114;42,1046;0,0712
170299;12,0385;42,1049;0,0705
170300;12,0656;42,1053;0,0693
170301;12,0927;42,1056;0,0685
170302;12,1198;42,106;0,0676
170303;12,1469;42,1063;0,0668
170304;12,174;42,1066;0,0664
170305;12,201;42,1069;0,0667
170306;12,2282;42,1072;0,0673
170307;12,2552;42,1075;0,0684
170308;12,2823;42,1078;0,0697
170309;12,3094;42,1081;0,0712
170310;12,3365;42,1084;0,0731
170311;12,3636;42,1086;0,0754
170312;12,3907;42,1089;0,0781
170313;12,4178;42,1092;0,0815
170314;12,4448;42,1094;0,0858
170315;12,472;42,1097;0,0906
170316;12,499;42,1099;0,098
170317;12,5261;42,1101;0,1057
170318;12,5532;42,1104;0,1153
170319;12,5803;42,1106;0,1225
170320;12,6074;42,1108;0,1291
170321;12,6345;42,111;0,1349
170322;12,6616;42,1112;0,14
170323;12,6887;42,1114;0,1441
170324;12,7158;42,1116;0,1474
170325;12,7428;42,1118;0,1499
170326;12,7699;42,1119;0,1518
170327;12,7971;42,1121;0,1534
170328;12,8241;42,1123;0,1547
170329;12,8512;42,1124;0,156
170330;12,8783;42,1126;0,1572
170331;12,9054;42,1127;0,1585
170332;12,9325;42,1129;0,1598
170333;12,9596;42,113;0,1614
170334;12,9867;42,1131;0,1631
170335;13,0138;42,1132;0,165
170336;13,0409;42,1133;0,1671
170337;13,068;42,1134;0,1702
170338;13,0951;42,1135;0,1739
170339;13,1222;42,1136;0,1785
170340;13,1493;42,1137;0,184
170341;13,1764;42,1138;0,1909
170342;13,2035;42,1139;0,1982
170343;13,2305;42,1139;0,2088
170344;13,2576;42,114;0,2201
170345;13,2847;42,1141;0,231
170346;13,3118;42,1141;0,2382
170347;13,3389;42,1142;0,2426
170348;13,366;42,1142;0,2459
170349;13,3931;42,1142;0,2501
170350;13,4202;42,1142;0,2531
170351;13,4473;42,1142;0,2553
170352;13,4744;42,1143;0,2569
170353;13,5015;42,1143;0,2582
170354;13,5286;42,1143;0,2591
170355;13,5557;42,1142;0,2597
170356;13,5828;42,1142;0,2602
170357;13,6099;42,1142;0,2606
170358;13,637;42,1142;0,2608
170359;13,6641;42,1141;0,2608
170360;13,6912;42,1141;0,2607
170361;13,7183;42,1141;0,2605
170362;13,7454;42,114;0,2602
170363;13,7725;42,1139;0,2597
170364;13,7996;42,1139;0,2589
170365;13,8267;42,1138;0,258
170366;13,8538;42,1137;0,2567
170367;13,8808;42,1136;0,255
170368;13,9079;42,1135;0,2529
170369;13,935;42,1134;0,2501
170370;13,9621;42,1133;0,2463
170371;13,9892;42,1132;0,2409
170372;14,0163;42,1131;0,2344
170373;14,0434;42,113;0,2167
170374;14,0705;42,1128;0,2034
170375;14,0976;42,1127;0,1963
170376;14,1247;42,1126;0,1908
170377;14,1518;42,1124;0,1861
170378;14,1789;42,1123;0,1817
170379;14,206;42,1121;0,1776
170380;14,233;42,1119;0,1732
170381;14,2602;42,1117;0,1681
170382;14,2873;42,1116;0,1617
170383;14,3143;42,1114;0,1543
170384;14,3414;42,1112;0,1453
170385;14,3686;42,111;0,1358
170386;14,3957;42,1108;0,1267
170387;14,4227;42,1106;0,1185
170388;14,4499;42,1103;0,112
170389;14,4769;42,1101;0,1065
170390;14,504;42,1099;0,1019
170391;14,5311;42,1096;0,0983
170392;14,5582;42,1094;0,0955
170393;14,5853;42,1091;0,093
170394;14,6124;42,1089;0,091
170395;14,6395;42,1086;0,0893
170396;14,6666;42,1083;0,0878
170397;14,6937;42,1081;0,0866
170398;14,7207;42,1078;0,0868
170399;14,7478;42,1075;0,0874
170400;14,7749;42,1072;0,0882
170401;14,802;42,1069;0,0891
170402;14,8291;42,1066;0,09
170403;14,8562;42,1063;0,0911
170404;14,8833;42,1059;0,0921
170405;14,9104;42,1056;0,092
170406;14,9375;42,1053;0,092
170407;14,9646;42,1049;0,092
170408;14,9916;42,1046;0,0921
170409;15,0187;42,1042;0,0923
170410;15,0458;42,1038;0,0925
170411;15,0729;42,1035;0,093
170412;15,1;42,1031;0,0933
170413;15,1271;42,1027;0,0937
170414;15,1541;42,1023;0,0941
170415;15,1812;42,1019;0,0945
170416;15,2083;42,1015;0,0949
170417;15,2354;42,1011;0,0952
170418;15,2625;42,1007;0,0956
170419;15,2896;42,1003;0,096
170420;15,3167;42,0999;0,0963
170421;15,3437;42,0994;0,0966
170422;15,3708;42,099;0,0969
170423;15,3979;42,0986;0,0972
170424;15,425;42,0981;0,0974
170425;15,4521;42,0977;0,0975
170426;15,4792;42,0972;0,0977
170427;15,5062;42,0967;0,0978
170428;15,5333;42,0962;0,098
170429;15,5604;42,0958;0,0981
170430;15,5875;42,0953;0,0983
170431;15,6146;42,0948;0,0984
170432;15,6416;42,0943;0,0986
170433;15,6687;42,0938;0,0987
170434;15,6958;42,0932;0,0987
170435;15,7229;42,0927;0,0988
170436;15,75;42,0922;0,0988
170437;15,777;42,0917;0,0989
170438;15,8041;42,0911;0,0988
170439;15,8312;42,0906;0,0988
170440;15,8583;42,09;0,0987
170441;15,8853;42,0895;0,0986
170442;15,9124;42,0889;0,0985
170443;15,9395;42,0883;0,0983
170444;15,9666;42,0877;0,0981
170445;15,9937;42,0872;0,0978
170446;16,0207;42,0866;0,0976
170447;16,0478;42,086;0,0973
170448;16,0749;42,0854;0,097
170449;16,1019;42,0848;0,0966
170450;16,129;42,0841;0,0961
170451;16,1561;42,0835;0,0956
170789;10,3067;42,0497;0,0144
170790;10,3338;42,0504;0,0147
170791;10,3608;42,0512;0,0151
170792;10,3879;42,0519;0,0154
170793;10,415;42,0527;0,0158
170794;10,442;42,0534;0,0162
170795;10,469;42,0541;0,0167
170796;10,4961;42,0548;0,0171
170797;10,5231;42,0555;0,0176
170798;10,5502;42,0562;0,0181
170799;10,5772;42,0569;0,0185
170800;10,6043;42,0576;0,019
170801;10,6314;42,0583;0,0195
170802;10,6584;42,059;0,02
170803;10,6855;42,0596;0,0206
170804;10,7126;42,0603;0,0212
170805;10,7396;42,0609;0,0219
170806;10,7667;42,0616;0,0226
170807;10,7938;42,0622;0,0233
170808;10,8208;42,0629;0,0239
170809;10,8478;42,0635;0,0246
170810;10,8749;42,0641;0,0254
170811;10,9019;42,0647;0,0261
170812;10,929;42,0653;0,0268
170813;10,9561;42,0659;0,0275
170814;10,9831;42,0665;0,0283
170815;11,0102;42,0671;0,0291
170816;11,0373;42,0677;0,0299
170817;11,0643;42,0683;0,0307
170818;11,0914;42,0689;0,0314
170819;11,1184;42,0694;0,0321
170820;11,1455;42,07;0,0328
170821;11,1726;42,0705;0,0335
170822;11,1997;42,0711;0,0342
170823;11,2268;42,0716;0,035
170824;11,2538;42,0722;0,0357
170825;11,2809;42,0727;0,0363
170826;11,308;42,0732;0,037
170827;11,335;42,0737;0,0376
170828;11,3621;42,0742;0,0383
170829;11,3891;42,0747;0,0391
170830;11,4162;42,0752;0,0399
170831;11,4433;42,0757;0,0409
170832;11,4704;42,0762;0,0418
170833;11,4974;42,0767;0,0429
170834;11,5245;42,0771;0,044
170835;11,5516;42,0776;0,0451
170836;11,5787;42,0781;0,0461
170837;11,6057;42,0785;0,0471
170838;11,6328;42,079;0,0483
170839;11,6599;42,0794;0,0496
170840;11,687;42,0798;0,0508
170841;11,714;42,0803;0,0521
170842;11,7411;42,0807;0,0533
170843;11,7682;42,0811;0,0544
170844;11,7953;42,0815;0,0557
170845;11,8223;42,0819;0,0571
170846;11,8494;42,0823;0,0586
170847;11,8765;42,0827;0,0601
170848;11,9036;42,0831;0,0616
170849;11,9306;42,0834;0,0633
170850;11,9577;42,0838;0,0648
170851;11,9848;42,0842;0,0658
170852;12,0118;42,0845;0,0662
170853;12,0389;42,0849;0,0661
170854;12,066;42,0852;0,0656
170855;12,0931;42,0855;0,0651
170856;12,1202;42,0859;0,0646
170857;12,1473;42,0862;0,0645
170858;12,1743;42,0865;0,0648
170859;12,2014;42,0868;0,0654
170860;12,2285;42,0871;0,0662
170861;12,2556;42,0874;0,0673
170862;12,2826;42,0877;0,0685
170863;12,3097;42,088;0,0701
170864;12,3368;42,0883;0,072
170865;12,3639;42,0885;0,0742
170866;12,391;42,0888;0,0767
170867;12,4181;42,0891;0,0796
170868;12,4452;42,0893;0,0834
170869;12,4722;42,0896;0,0878
170870;12,4993;42,0898;0,093
170871;12,5264;42,09;0,101
170872;12,5535;42,0903;0,109
170873;12,5806;42,0905;0,1184
170874;12,6077;42,0907;0,1253
170875;12,6347;42,0909;0,1317
170876;12,6618;42,0911;0,1372
170877;12,6889;42,0913;0,142
170878;12,716;42,0915;0,1457
170879;12,7431;42,0917;0,1486
170880;12,7702;42,0918;0,1508
170881;12,7973;42,092;0,1525
170882;12,8243;42,0922;0,1539
170883;12,8514;42,0923;0,1551
170884;12,8785;42,0925;0,1564
170885;12,9056;42,0926;0,1576
170886;12,9327;42,0928;0,1589
170887;12,9597;42,0929;0,1603
170888;12,9868;42,093;0,1618
170889;13,0139;42,0931;0,1636
170890;13,041;42,0932;0,1656
170891;13,0681;42,0933;0,168
170892;13,0952;42,0935;0,1712
170893;13,1223;42,0935;0,1751
170894;13,1494;42,0936;0,1799
170895;13,1765;42,0937;0,1857
170896;13,2035;42,0938;0,193
170897;13,2306;42,0938;0,2004
170898;13,2577;42,0939;0,212
170899;13,2848;42,094;0,2232
170900;13,3119;42,094;0,2332
170901;13,339;42,0941;0,2395
170902;13,366;42,0941;0,2433
170903;13,3932;42,0941;0,2471
170904;13,4202;42,0941;0,2509
170905;13,4473;42,0942;0,2537
170906;13,4744;42,0942;0,2558
170907;13,5015;42,0942;0,2573
170908;13,5286;42,0942;0,2585
170909;13,5557;42,0942;0,2593
170910;13,5828;42,0941;0,2599
170911;13,6099;42,0941;0,2604
170912;13,637;42,0941;0,2607
170913;13,664;42,0941;0,2609
170914;13,6911;42,094;0,2609
170915;13,7182;42,094;0,2608
170916;13,7453;42,0939;0,2605
170917;13,7724;42,0938;0,2601
170918;13,7995;42,0938;0,2595
170919;13,8266;42,0937;0,2587
170920;13,8536;42,0936;0,2577
170921;13,8807;42,0935;0,2564
170922;13,9078;42,0934;0,2547
170923;13,9349;42,0933;0,2526
170924;13,962;42,0932;0,2495
170925;13,9891;42,0931;0,2452
170926;14,0161;42,093;0,2394
170927;14,0432;42,0929;0,2324
170928;14,0703;42,0928;0,2106
170929;14,0974;42,0926;0,2011
170930;14,1245;42,0925;0,1943
170931;14,1516;42,0923;0,1889
170932;14,1787;42,0922;0,1839
170933;14,2058;42,092;0,1792
170934;14,2328;42,0918;0,1745
170935;14,2599;42,0916;0,1692
170936;14,287;42,0915;0,1627
170937;14,3141;42,0913;0,155
170938;14,3412;42,0911;0,146
170939;14,3683;42,0909;0,1364
170940;14,3953;42,0907;0,1274
170941;14,4224;42,0905;0,1193
170942;14,4495;42,0902;0,1131
170943;14,4766;42,09;0,1078
170944;14,5037;42,0898;0,1033
170945;14,5308;42,0895;0,0996
170946;14,5579;42,0893;0,0969
170947;14,5849;42,089;0,0946
170948;14,612;42,0888;0,0926
170949;14,6391;42,0885;0,091
170950;14,6662;42,0882;0,09
170951;14,6933;42,088;0,0904
170952;14,7204;42,0877;0,0911
170953;14,7474;42,0874;0,092
170954;14,7745;42,0871;0,0929
170955;14,8016;42,0868;0,094
170956;14,8287;42,0865;0,0947
170957;14,8557;42,0862;0,0945
170958;14,8828;42,0858;0,0944
170959;14,9099;42,0855;0,0944
170960;14,937;42,0852;0,0945
170961;14,9641;42,0848;0,0946
170962;14,9912;42,0845;0,0948
170963;15,0182;42,0841;0,0954
170964;15,0453;42,0838;0,0958
170965;15,0724;42,0834;0,0962
170966;15,0995;42,083;0,0967
170967;15,1266;42,0826;0,0972
170968;15,1536;42,0822;0,0978
170969;15,1807;42,0819;0,0984
170970;15,2078;42,0814;0,0989
170971;15,2349;42,081;0,0994
170972;15,262;42,0806;0,0998
170973;15,289;42,0802;0,1003
170974;15,3161;42,0798;0,1009
170975;15,3431;42,0794;0,1014
170976;15,3702;42,0789;0,1018
170977;15,3973;42,0785;0,1021
170978;15,4244;42,078;0,1023
170979;15,4515;42,0776;0,1025
170980;15,4785;42,0771;0,1027
170981;15,5056;42,0766;0,1029
170982;15,5327;42,0761;0,1032
170983;15,5598;42,0757;0,1034
170984;15,5868;42,0752;0,1036
170985;15,6139;42,0747;0,1039
170986;15,641;42,0742;0,104
170987;15,668;42,0737;0,1042
170988;15,6951;42,0732;0,1044
170989;15,7222;42,0726;0,1045
170990;15,7492;42,0721;0,1046
170991;15,7763;42,0716;0,1047
170992;15,8034;42,071;0,1047
170993;15,8304;42,0705;0,1047
170994;15,8575;42,0699;0,1047
170995;15,8846;42,0694;0,1046
170996;15,9116;42,0688;0,1045
170997;15,9387;42,0682;0,1044
170998;15,9658;42,0677;0,1042
170999;15,9928;42,0671;0,104
171000;16,0199;42,0665;0,1037
171001;16,047;42,0659;0,1033
171002;16,0741;42,0653;0,1029
171003;16,1011;42,0647;0,1024
171004;16,1282;42,064;0,1019
171005;16,1552;42,0634;0,1012
171006;16,1823;42,0628;0,1005
171343;10,3078;42,0296;0
171344;10,3348;42,0304;0,0144
171345;10,3618;42,0311;0,0147
171346;10,3889;42,0318;0,0151
171347;10,416;42,0326;0,0155
171348;10,443;42,0333;0,0159
171349;10,47;42,034;0,0163
171350;10,497;42,0347;0,0167
171351;10,5241;42,0354;0,0172
171352;10,5512;42,0361;0,0177
171353;10,5782;42,0368;0,0182
171354;10,6052;42,0375;0,0187
171355;10,6323;42,0382;0,0191
171356;10,6593;42,0389;0,0196
171357;10,6864;42,0395;0,0201
171358;10,7134;42,0402;0,0208
171359;10,7405;42,0408;0,0214
171360;10,7675;42,0415;0,0221
171361;10,7946;42,0421;0,0228
171362;10,8217;42,0428;0,0235
171363;10,8487;42,0434;0,0242
171364;10,8758;42,044;0,0249
171365;10,9028;42,0446;0,0256
171366;10,9298;42,0453;0,0263
171367;10,9569;42,0458;0,027
171368;10,984;42,0464;0,0278
171369;11,011;42,047;0,0286
171370;11,038;42,0476;0,0294
171371;11,0652;42,0482;0,0302
171372;11,0922;42,0488;0,031
171373;11,1192;42,0493;0,0317
171374;11,1463;42,0499;0,0324
171375;11,1734;42,0504;0,0331
171376;11,2004;42,051;0,0338
171377;11,2275;42,0515;0,0345
171378;11,2545;42,0521;0,0352
171379;11,2816;42,0526;0,0359
171380;11,3086;42,0531;0,0365
171381;11,3357;42,0536;0,0372
171382;11,3627;42,0541;0,0378
171383;11,3898;42,0546;0,0386
171384;11,4169;42,0551;0,0394
171385;11,4439;42,0556;0,0402
171386;11,471;42,0561;0,0411
171387;11,4981;42,0566;0,042
171388;11,5251;42,0571;0,043
171389;11,5522;42,0575;0,0441
171390;11,5793;42,058;0,0452
171391;11,6063;42,0584;0,0461
171392;11,6334;42,0589;0,0472
171393;11,6605;42,0593;0,0484
171394;11,6875;42,0597;0,0496
171395;11,7146;42,0602;0,0507
171396;11,7416;42,0606;0,0519
171397;11,7687;42,061;0,0529
171398;11,7958;42,0614;0,054
171399;11,8229;42,0618;0,0551
171400;11,8499;42,0622;0,0562
171401;11,877;42,0626;0,0574
171402;11,9041;42,063;0,0587
171403;11,9311;42,0633;0,0598
171404;11,9582;42,0637;0,061
171405;11,9852;42,0641;0,0618
171406;12,0123;42,0644;0,0624
171407;12,0394;42,0648;0,0626
171408;12,0665;42,0651;0,0626
171409;12,0935;42,0654;0,0625
171410;12,1206;42,0658;0,0625
171411;12,1477;42,0661;0,0628
171412;12,1748;42,0664;0,0634
171413;12,2018;42,0667;0,0642
171414;12,2289;42,067;0,0651
171415;12,256;42,0673;0,0662
171416;12,283;42,0676;0,0676
171417;12,3101;42,0679;0,0692
171418;12,3372;42,0682;0,071
171419;12,3643;42,0684;0,0731
171420;12,3913;42,0687;0,0755
171421;12,4184;42,069;0,0782
171422;12,4455;42,0692;0,0815
171423;12,4726;42,0695;0,0859
171424;12,4996;42,0697;0,0908
171425;12,5267;42,0699;0,0961
171426;12,5538;42,0702;0,1051
171427;12,5809;42,0704;0,1125
171428;12,608;42,0706;0,1217
171429;12,635;42,0708;0,1287
171430;12,6621;42,071;0,1347
171431;12,6892;42,0712;0,14
171432;12,7162;42,0714;0,1442
171433;12,7433;42,0716;0,1475
171434;12,7704;42,0717;0,1499
171435;12,7975;42,0719;0,1517
171436;12,8246;42,0721;0,1532
171437;12,8516;42,0722;0,1544
171438;12,8787;42,0724;0,1556
171439;12,9058;42,0725;0,1568
171440;12,9329;42,0727;0,158
171441;12,96;42,0728;0,1593
171442;12,987;42,0729;0,1607
171443;13,0141;42,073;0,1623
171444;13,0412;42,0731;0,1642
171445;13,0682;42,0733;0,1663
171446;13,0953;42,0734;0,1689
