LON,LAT,Zona Sismica
11.4808,42.5991,1
11.508,42.5996,1
11.5353,42.6001,2
11.5626,42.6005,2
11.5899,42.601,2
11.6172,42.6014,2
11.6446,42.6019,2
11.6718,42.6023,2
11.6991,42.6027,2
11.7264,42.6032,2
11.7537,42.6036,2
11.7811,42.604,2
11.8084,42.6044,2
11.8356,42.6048,2
11.8629,42.6052,2
11.8902,42.6056,2
11.9175,42.6059,2
11.9449,42.6063,2
11.9721,42.6067,2
11.9995,42.607,2
12.0268,42.6074,2
12.0541,42.6077,2
12.0814,42.6081,2
12.1087,42.6084,2
12.136,42.6087,2
12.1633,42.609,2
12.1906,42.6094,2
12.2179,42.6097,2
12.2453,42.61,2
12.2725,42.6102,2
12.2998,42.6105,2
12.3271,42.6108,2
12.3545,42.6111,2
12.3818,42.6114,2
12.4091,42.6116,2
12.4364,42.6119,2
12.4637,42.6121,2
12.491,42.6124,2
12.5183,42.6126,2
12.5456,42.6128,2
12.5729,42.613,2
12.6002,42.6133,2
12.6276,42.6135,2
12.6549,42.6137,3
12.6822,42.6139,3
12.7095,42.6141,3
12.7368,42.6142,3
12.7641,42.6144,3
12.7914,42.6146,3
12.8187,42.6148,4
12.846,42.6149,4
12.8733,42.6151,4
12.9007,42.6152,4
12.928,42.6153,4
12.9553,42.6155,4
12.9826,42.6156,4
13.0099,42.6157,4
13.0372,42.6158,4
13.0646,42.6159,4
13.0918,42.616,4
13.1192,42.6161,4
13.1465,42.6162,4
13.1738,42.6163,4
13.2011,42.6164,4
13.2284,42.6164,4
13.2557,42.6165,4
13.283,42.6166,4
13.3104,42.6166,4
13.3377,42.6167,4
13.365,42.6167,4
13.3923,42.6167,4
13.4196,42.6167,4
13.4469,42.6167,4
13.4742,42.6168,4
13.5015,42.6168,4
13.5288,42.6168,4
13.5562,42.6167,3
13.5835,42.6167,3
13.6108,42.6167,3
13.6381,42.6167,3
13.6654,42.6166,3
13.6927,42.6166,3
13.72,42.6166,3
13.7474,42.6165,3
13.7747,42.6164,3
13.802,42.6164,3
13.8293,42.6163,3
13.8566,42.6162,3
13.8839,42.6161,3
13.9112,42.616,3
13.9385,42.6159,3
13.9659,42.6158,3
13.9931,42.6157,3
14.0205,42.6156,3
14.0478,42.6155,2
14.0751,42.6153,2
14.1024,42.6152,2
14.1297,42.6151,2
14.157,42.6149,2
14.1843,42.6147,2
14.2116,42.6146,2
14.239,42.6144,1
14.2663,42.6142,1
14.2936,42.614,1
14.3209,42.6139,1
14.3482,42.6137,1
14.3755,42.6134,1
14.4028,42.6132,1
14.4301,42.613,1
14.4575,42.6128,1
14.4848,42.6126,1
14.512,42.6123,1
14.5394,42.6121,1
14.5667,42.6118,1
14.594,42.6116,1
14.6213,42.6113,1
14.6486,42.6111,1
14.6759,42.6108,1
14.7032,42.6105,1
14.7305,42.6102,1
14.7578,42.6099,1
14.7851,42.6096,1
14.8125,42.6093,1
14.8398,42.609,1
14.8671,42.6087,1
14.8944,42.6084,1
14.9217,42.608,0
14.949,42.6077,0
14.9763,42.6073,0
15.0036,42.607,0
15.0309,42.6066,0
15.0582,42.6063,0
15.0855,42.6059,0
9.845,42.5389,0
9.8723,42.5397,0
9.8995,42.5406,0
9.9268,42.5414,0
9.954,42.5423,0
9.9813,42.5431,0
10.0086,42.5439,0
10.0358,42.5447,0
10.0631,42.5455,0
10.0903,42.5464,0
10.1176,42.5472,0
10.1449,42.548,0
10.1721,42.5487,0
10.1994,42.5495,0
10.2267,42.5503,0
10.2539,42.5511,0
10.2812,42.5518,0
10.3085,42.5526,0
10.3357,42.5533,0
10.363,42.5541,0
10.3903,42.5548,0
10.4175,42.5556,0
10.4447,42.5563,0
10.472,42.557,0
10.4993,42.5577,0
10.5266,42.5584,0
10.5538,42.5591,0
10.5811,42.5598,0
10.6084,42.5605,0
10.6356,42.5612,0
10.6629,42.5618,0
10.6902,42.5625,0
10.7175,42.5632,0
10.7447,42.5638,0
10.772,42.5645,0
10.7993,42.5651,0
10.8266,42.5657,0
10.8539,42.5664,0
10.8811,42.567,0
10.9084,42.5676,0
10.9357,42.5682,0
10.963,42.5688,0
10.9903,42.5694,0
11.0175,42.57,0
11.0448,42.5706,0
11.0721,42.5712,0
11.0994,42.5717,0
11.1266,42.5723,0
11.154,42.5729,0
11.1812,42.5734,0
11.2085,42.5739,0
11.2358,42.5745,1
11.2631,42.575,1
11.2904,42.5755,1
11.3177,42.5761,1
11.3449,42.5766,1
11.3723,42.5771,1
11.3995,42.5776,1
11.4268,42.5781,1
11.4541,42.5786,1
11.4814,42.579,1
11.5087,42.5795,1
11.536,42.58,2
11.5632,42.5804,2
11.5905,42.5809,2
11.6178,42.5813,2
11.6451,42.5818,2
11.6724,42.5822,2
11.6997,42.5826,2
11.727,42.5831,2
11.7543,42.5835,2
11.7816,42.5839,2
11.8089,42.5843,2
11.8362,42.5847,2
11.8635,42.5851,2
11.8908,42.5855,2
11.918,42.5858,2
11.9453,42.5862,2
11.9726,42.5866,2
11.9999,42.5869,2
12.0273,42.5873,2
12.0545,42.5876,2
12.0818,42.588,2
12.1091,42.5883,2
12.1364,42.5886,2
12.1637,42.5889,2
12.191,42.5893,2
12.2183,42.5896,2
12.2456,42.5899,2
12.2729,42.5901,2
12.3002,42.5904,2
12.3275,42.5907,2
12.3548,42.591,2
12.3821,42.5913,2
12.4094,42.5915,2
12.4367,42.5918,2
12.464,42.592,2
12.4913,42.5923,2
12.5186,42.5925,2
12.5459,42.5927,2
12.5732,42.5929,2
12.6005,42.5932,2
12.6278,42.5934,2
12.6551,42.5936,3
12.6824,42.5938,3
12.7097,42.594,3
12.737,42.5941,3
12.7643,42.5943,3
12.7917,42.5945,3
12.8189,42.5947,3
12.8463,42.5948,4
12.8735,42.595,4
12.9009,42.5951,4
12.9281,42.5952,4
12.9555,42.5954,4
12.9828,42.5955,4
13.0101,42.5956,4
13.0374,42.5957,4
13.0646,42.5958,4
13.0919,42.5959,4
13.1193,42.596,4
13.1466,42.5961,4
13.1739,42.5962,4
13.2012,42.5963,4
13.2285,42.5963,4
13.2558,42.5964,4
13.2831,42.5965,4
13.3104,42.5965,4
13.3377,42.5966,4
13.365,42.5966,4
13.3923,42.5966,4
13.4196,42.5966,4
13.4469,42.5966,4
13.4742,42.5967,4
13.5016,42.5967,4
13.5288,42.5967,4
13.5561,42.5966,4
13.5835,42.5966,3
13.6108,42.5966,3
13.638,42.5966,3
13.6654,42.5965,3
13.6927,42.5965,3
13.72,42.5965,3
13.7473,42.5964,3
13.7746,42.5963,3
13.8019,42.5963,3
13.8292,42.5962,3
13.8565,42.5961,3
13.8838,42.596,3
13.9111,42.5959,3
13.9384,42.5958,3
13.9657,42.5957,3
13.993,42.5956,3
14.0203,42.5955,3
14.0476,42.5954,2
14.0749,42.5952,2
14.1022,42.5951,2
14.1295,42.5949,2
14.1568,42.5948,2
14.1841,42.5946,2
14.2114,42.5945,2
14.2387,42.5943,1
14.266,42.5941,1
14.2933,42.5939,1
14.3206,42.5938,1
14.3479,42.5936,1
14.3753,42.5933,1
14.4025,42.5931,1
14.4298,42.5929,1
14.4571,42.5927,1
14.4844,42.5925,1
14.5117,42.5922,1
14.539,42.592,1
14.5663,42.5917,1
14.5936,42.5915,1
14.621,42.5912,1
14.6483,42.591,1
14.6755,42.5907,1
14.7028,42.5904,1
14.7301,42.5901,1
14.7574,42.5898,1
14.7847,42.5895,1
14.812,42.5892,1
14.8393,42.5889,1
14.8666,42.5886,1
14.8939,42.5883,1
14.9212,42.5879,1
14.9485,42.5876,0
14.9758,42.5872,0
15.0031,42.5869,0
15.0304,42.5865,0
15.0577,42.5862,0
15.085,42.5858,0
15.1123,42.5854,0
9.8734,42.5196,0
9.9007,42.5205,0
9.9279,42.5213,0
9.9552,42.5222,0
9.9825,42.523,0
10.0097,42.5238,0
10.0369,42.5247,0
10.0642,42.5255,0
10.0914,42.5263,0
10.1187,42.5271,0
10.1459,42.5279,0
10.1732,42.5287,0
10.2004,42.5294,0
10.2277,42.5302,0
10.255,42.531,0
10.2822,42.5317,0
10.3095,42.5325,0
10.3367,42.5333,0
10.364,42.534,0
10.3912,42.5347,0
10.4185,42.5355,0
10.4457,42.5362,0
10.473,42.5369,0
10.5003,42.5376,0
10.5275,42.5383,0
10.5548,42.539,0
10.5821,42.5397,0
10.6093,42.5404,0
10.6366,42.5411,0
10.6639,42.5418,0
10.6911,42.5424,0
10.7184,42.5431,0
10.7457,42.5437,0
10.773,42.5444,0
10.8002,42.545,0
10.8274,42.5457,0
10.8547,42.5463,0
10.8819,42.5469,0
10.9092,42.5475,0
10.9365,42.5481,0
10.9638,42.5487,0
10.991,42.5493,0
11.0183,42.5499,0
11.0456,42.5505,0
11.0729,42.5511,0
11.1002,42.5516,0
11.1274,42.5522,0
11.1547,42.5528,0
11.182,42.5533,0
11.2093,42.5539,0
11.2365,42.5544,1
11.2638,42.5549,1
11.2911,42.5555,1
11.3184,42.556,1
11.3456,42.5565,1
11.3729,42.557,1
11.4002,42.5575,1
11.4275,42.558,1
11.4548,42.5585,1
11.482,42.5589,1
11.5093,42.5594,1
11.5366,42.5599,1
11.5639,42.5603,2
11.5911,42.5608,2
11.6184,42.5612,2
11.6457,42.5617,2
11.673,42.5621,2
11.7003,42.5626,2
11.7275,42.563,2
11.7549,42.5634,2
11.7821,42.5638,2
11.8094,42.5642,2
11.8367,42.5646,2
11.864,42.565,2
11.8913,42.5654,2
11.9185,42.5657,2
11.9458,42.5661,2
11.9731,42.5665,2
12.0004,42.5668,2
12.0277,42.5672,2
12.055,42.5675,2
12.0823,42.5679,2
12.1096,42.5682,2
12.1369,42.5685,2
12.1642,42.5688,2
12.1914,42.5692,2
12.2187,42.5695,2
12.246,42.5698,2
12.2733,42.5701,2
12.3006,42.5703,2
12.3279,42.5706,2
12.3552,42.5709,2
12.3825,42.5712,2
12.4098,42.5714,2
12.437,42.5717,2
12.4643,42.5719,2
12.4916,42.5722,2
12.5189,42.5724,2
12.5462,42.5726,2
12.5735,42.5729,2
12.6008,42.5731,2
12.6281,42.5733,2
12.6554,42.5735,2
12.6827,42.5737,3
12.71,42.5739,3
12.7373,42.574,3
12.7646,42.5742,3
12.7919,42.5744,3
12.8191,42.5746,3
12.8465,42.5747,4
12.8737,42.5749,4
12.901,42.575,4
12.9283,42.5752,4
12.9556,42.5753,4
12.9829,42.5754,4
13.0102,42.5755,4
13.0375,42.5756,4
13.0648,42.5757,4
13.0921,42.5758,4
13.1194,42.5759,4
13.1467,42.576,4
13.174,42.5761,4
13.2013,42.5762,4
13.2285,42.5762,4
13.2559,42.5763,4
13.2831,42.5764,4
13.3105,42.5764,4
13.3377,42.5765,4
13.3651,42.5765,4
13.3924,42.5765,4
13.4196,42.5765,4
13.447,42.5766,4
13.4742,42.5766,4
13.5015,42.5766,4
13.5288,42.5766,4
13.5561,42.5766,4
13.5834,42.5765,4
13.6107,42.5765,3
13.638,42.5765,3
13.6653,42.5764,3
13.6926,42.5764,3
13.7199,42.5764,3
13.7472,42.5763,3
13.7745,42.5762,3
13.8018,42.5762,3
13.8291,42.5761,3
13.8564,42.576,3
13.8837,42.5759,3
13.911,42.5758,3
13.9382,42.5757,3
13.9655,42.5756,3
13.9928,42.5755,3
14.0201,42.5754,3
14.0474,42.5753,2
14.0747,42.5751,2
14.102,42.575,2
14.1293,42.5749,2
14.1566,42.5747,2
14.1839,42.5745,2
14.2112,42.5744,2
14.2385,42.5742,1
14.2658,42.574,1
14.2931,42.5738,1
14.3204,42.5737,1
14.3477,42.5735,1
14.375,42.5733,1
14.4023,42.573,1
14.4296,42.5728,1
14.4569,42.5726,1
14.4841,42.5724,1
14.5114,42.5721,1
14.5387,42.5719,1
14.566,42.5716,1
14.5933,42.5714,1
14.6206,42.5711,1
14.6479,42.5709,1
14.6752,42.5706,1
14.7024,42.5703,1
14.7297,42.57,1
14.757,42.5697,1
14.7843,42.5694,1
14.8116,42.5691,1
14.8389,42.5688,1
14.8662,42.5685,1
14.8935,42.5682,1
14.9208,42.5678,1
14.9481,42.5675,1
14.9754,42.5671,1
15.0026,42.5668,0
15.03,42.5664,0
15.0572,42.5661,0
15.0845,42.5657,0
15.1118,42.5653,0
15.1391,42.5649,0
15.1663,42.5646,0
9.8746,42.4996,0
9.9018,42.5004,0
9.9291,42.5012,0
9.9563,42.5021,0
9.9835,42.5029,0
10.0108,42.5038,0
10.038,42.5046,0
10.0653,42.5054,0
10.0925,42.5062,0
10.1197,42.507,0
10.147,42.5078,0
10.1742,42.5086,0
10.2015,42.5094,0
10.2288,42.5101,0
10.256,42.5109,0
10.2832,42.5117,0
10.3105,42.5124,0
10.3377,42.5132,0
10.365,42.5139,0
10.3922,42.5146,0
10.4195,42.5154,0
10.4467,42.5161,0
10.474,42.5168,0
10.5012,42.5175,0
10.5285,42.5182,0
10.5557,42.5189,0
10.583,42.5196,0
10.6103,42.5203,0
10.6375,42.521,0
10.6648,42.5217,0
10.692,42.5223,0
10.7193,42.523,0
10.7466,42.5236,0
10.7738,42.5243,0
10.801,42.5249,0
10.8283,42.5256,0
10.8556,42.5262,0
10.8828,42.5268,0
10.9101,42.5274,0
10.9374,42.528,0
10.9646,42.5286,0
10.9919,42.5292,0
11.0191,42.5298,0
11.0464,42.5304,0
11.0737,42.531,0
11.1009,42.5316,0
11.1282,42.5321,0
11.1555,42.5327,0
11.1827,42.5332,0
11.21,42.5338,0
11.2373,42.5343,0
11.2645,42.5348,1
11.2918,42.5354,1
11.319,42.5359,1
11.3463,42.5364,1
11.3736,42.5369,1
11.4008,42.5374,1
11.4281,42.5379,1
11.4554,42.5384,1
11.4827,42.5388,1
11.5099,42.5393,1
11.5372,42.5398,1
11.5645,42.5402,1
11.5918,42.5407,2
11.619,42.5411,2
11.6463,42.5416,2
11.6736,42.542,2
11.7008,42.5425,2
11.7281,42.5429,2
11.7554,42.5433,2
11.7827,42.5437,2
11.81,42.5441,2
11.8372,42.5445,2
11.8645,42.5449,2
11.8918,42.5453,2
11.9191,42.5456,2
11.9464,42.546,2
11.9736,42.5464,2
12.0009,42.5467,2
12.0282,42.5471,2
12.0554,42.5474,2
12.0827,42.5478,2
12.11,42.5481,2
12.1373,42.5484,2
12.1646,42.5487,2
12.1919,42.5491,2
12.2191,42.5494,2
12.2464,42.5497,2
12.2737,42.55,2
12.3009,42.5502,2
12.3283,42.5505,2
12.3555,42.5508,2
12.3828,42.5511,2
12.4101,42.5513,2
12.4374,42.5516,2
12.4647,42.5518,2
12.4919,42.5521,2
12.5192,42.5523,2
12.5465,42.5525,2
12.5738,42.5528,2
12.6011,42.553,2
12.6284,42.5532,2
12.6557,42.5534,2
12.6829,42.5536,3
12.7102,42.5538,3
12.7375,42.5539,3
12.7648,42.5541,3
12.7921,42.5543,3
12.8194,42.5545,3
12.8467,42.5546,3
12.8739,42.5548,4
12.9012,42.5549,4
12.9285,42.5551,4
12.9558,42.5552,4
12.983,42.5553,4
13.0104,42.5554,4
13.0376,42.5555,4
13.0649,42.5556,4
13.0922,42.5557,4
13.1195,42.5558,4
13.1468,42.5559,4
13.1741,42.556,4
13.2014,42.5561,4
13.2287,42.5561,4
13.2559,42.5562,4
13.2832,42.5563,4
13.3105,42.5563,4
13.3378,42.5563,4
13.3651,42.5564,4
13.3924,42.5564,4
13.4197,42.5564,4
13.447,42.5565,4
13.4742,42.5565,4
13.5015,42.5565,4
13.5288,42.5565,4
13.5561,42.5565,4
13.5834,42.5564,4
13.6107,42.5564,3
13.6379,42.5564,3
13.6653,42.5563,3
13.6925,42.5563,3
13.7198,42.5563,3
13.7471,42.5562,3
13.7744,42.5561,3
13.8017,42.5561,3
13.829,42.556,3
13.8563,42.5559,3
13.8835,42.5558,3
13.9108,42.5557,3
13.9381,42.5556,3
13.9654,42.5555,3
13.9927,42.5554,3
14.02,42.5553,3
14.0473,42.5552,2
14.0745,42.555,2
14.1018,42.5549,2
14.1291,42.5547,2
14.1564,42.5546,2
14.1837,42.5544,2
14.211,42.5543,2
14.2382,42.5541,2
14.2655,42.5539,1
14.2928,42.5537,1
14.3201,42.5536,1
14.3474,42.5534,1
14.3747,42.5532,1
14.402,42.5529,1
14.4292,42.5527,1
14.4565,42.5525,1
14.4838,42.5523,1
14.5111,42.552,1
14.5384,42.5518,1
14.5657,42.5515,1
14.5929,42.5513,1
14.6202,42.551,1
14.6475,42.5508,1
14.6748,42.5505,1
14.7021,42.5502,1
14.7293,42.5499,1
14.7567,42.5496,1
14.7839,42.5493,1
14.8112,42.549,1
14.8385,42.5487,1
14.8658,42.5484,1
14.893,42.5481,1
14.9203,42.5477,1
14.9476,42.5474,1
14.9749,42.5471,1
15.0022,42.5467,1
15.0294,42.5463,1
15.0567,42.546,0
15.084,42.5456,0
15.1113,42.5452,0
15.1386,42.5448,0
15.1658,42.5445,0
15.1931,42.5441,0
9.8758,42.4795,0
9.903,42.4803,0
9.9302,42.4812,0
9.9574,42.482,0
9.9847,42.4828,0
10.0119,42.4837,0
10.0391,42.4845,0
10.0664,42.4853,0
10.0936,42.4861,0
10.1208,42.4869,0
10.148,42.4877,0
10.1753,42.4885,0
10.2025,42.4893,0
10.2298,42.49,0
10.257,42.4908,0
10.2843,42.4916,0
10.3115,42.4923,0
10.3387,42.4931,0
10.366,42.4938,0
10.3932,42.4946,0
10.4204,42.4953,0
10.4477,42.496,0
10.4749,42.4967,0
10.5022,42.4974,0
10.5294,42.4982,0
10.5567,42.4988,0
10.5839,42.4995,0
10.6111,42.5002,0
10.6384,42.5009,0
10.6657,42.5016,0
10.6929,42.5022,0
10.7202,42.5029,0
10.7474,42.5036,0
10.7747,42.5042,0
10.8019,42.5048,0
10.8292,42.5055,0
10.8564,42.5061,0
10.8836,42.5067,0
10.9109,42.5073,0
10.9382,42.5079,0
10.9654,42.5085,0
10.9927,42.5091,0
11.0199,42.5097,0
11.0472,42.5103,0
11.0745,42.5109,0
11.1017,42.5115,0
11.129,42.512,0
11.1562,42.5126,0
11.1835,42.5131,0
11.2107,42.5137,0
11.238,42.5142,0
11.2652,42.5147,0
11.2925,42.5153,1
11.3198,42.5158,1
11.347,42.5163,1
11.3743,42.5168,1
11.4016,42.5173,1
11.4288,42.5178,1
11.4561,42.5183,1
11.4833,42.5188,1
11.5106,42.5192,1
11.5378,42.5197,1
11.5651,42.5202,1
11.5924,42.5206,1
11.6197,42.5211,2
11.6469,42.5215,2
11.6742,42.5219,2
11.7014,42.5224,2
11.7287,42.5228,2
11.756,42.5232,2
11.7832,42.5236,2
11.8105,42.524,2
11.8378,42.5244,2
11.8651,42.5248,2
11.8923,42.5252,2
11.9195,42.5256,2
11.9468,42.5259,2
11.9741,42.5263,2
12.0014,42.5266,2
12.0287,42.527,2
12.0559,42.5273,2
12.0832,42.5277,2
12.1104,42.528,2
12.1377,42.5283,2
12.165,42.5286,2
12.1923,42.529,2
12.2196,42.5293,2
12.2468,42.5296,2
12.2741,42.5299,2
12.3013,42.5301,2
12.3286,42.5304,2
12.3559,42.5307,2
12.3832,42.531,2
12.4105,42.5312,2
12.4377,42.5315,2
12.465,42.5317,2
12.4922,42.532,2
12.5195,42.5322,2
12.5468,42.5324,2
12.574,42.5327,2
12.6014,42.5329,2
12.6286,42.5331,2
12.6559,42.5333,2
12.6832,42.5335,2
12.7105,42.5337,3
12.7377,42.5338,3
12.765,42.534,3
12.7923,42.5342,3
12.8196,42.5344,3
12.8468,42.5345,3
12.8741,42.5347,4
12.9014,42.5348,4
12.9287,42.535,4
12.9559,42.5351,4
12.9832,42.5352,4
13.0105,42.5353,4
13.0378,42.5354,4
13.0651,42.5355,4
13.0923,42.5356,4
13.1196,42.5357,4
13.1469,42.5358,4
13.1742,42.5359,4
13.2014,42.536,4
13.2287,42.536,4
13.256,42.5361,4
13.2833,42.5362,4
13.3106,42.5362,4
13.3378,42.5363,4
13.3651,42.5363,4
13.3924,42.5363,4
13.4197,42.5363,4
13.447,42.5364,4
13.4743,42.5364,4
13.5015,42.5364,4
13.5288,42.5364,4
13.5561,42.5364,4
13.5834,42.5363,4
13.6106,42.5363,4
13.6379,42.5363,3
13.6652,42.5363,3
13.6925,42.5362,3
13.7197,42.5362,3
13.747,42.5361,3
13.7743,42.536,3
13.8016,42.536,3
13.8289,42.5359,3
13.8561,42.5358,3
13.8834,42.5357,3
13.9107,42.5356,3
13.938,42.5355,3
13.9653,42.5354,3
13.9925,42.5353,3
14.0198,42.5352,3
14.0471,42.5351,3
14.0743,42.5349,2
14.1016,42.5348,2
14.1289,42.5347,2
14.1562,42.5345,2
14.1834,42.5343,2
14.2107,42.5342,2
14.238,42.534,2
14.2653,42.5338,1
14.2926,42.5336,1
14.3198,42.5335,1
14.3471,42.5333,1
14.3744,42.5331,1
14.4017,42.5328,1
14.4289,42.5326,1
14.4562,42.5324,1
14.4835,42.5322,1
14.5107,42.5319,1
14.538,42.5317,1
14.5653,42.5314,1
14.5926,42.5312,1
14.6199,42.5309,1
14.6471,42.5307,1
14.6744,42.5304,1
14.7017,42.5301,1
14.729,42.5298,1
14.7562,42.5295,1
14.7835,42.5292,1
14.8108,42.5289,1
14.838,42.5286,1
14.8653,42.5283,1
14.8926,42.528,1
14.9198,42.5276,1
14.9471,42.5273,1
14.9744,42.527,1
15.0017,42.5266,1
15.0289,42.5262,1
15.0562,42.5259,1
15.0835,42.5255,1
15.1107,42.5251,0
15.138,42.5248,0
15.1653,42.5244,0
15.1925,42.524,0
15.2198,42.5236,0
15.2471,42.5232,0
9.8769,42.4594,0
9.9041,42.4602,0
9.9314,42.4611,0
9.9586,42.4619,0
9.9858,42.4628,0
10.013,42.4636,0
10.0402,42.4644,0
10.0675,42.4652,0
10.0947,42.466,0
10.1219,42.4668,0
10.1491,42.4676,0
10.1764,42.4684,0
10.2036,42.4692,0
10.2309,42.47,0
10.2581,42.4707,0
10.2853,42.4715,0
10.3125,42.4722,0
10.3398,42.473,0
10.367,42.4737,0
10.3942,42.4745,0
10.4214,42.4752,0
10.4487,42.4759,0
10.4759,42.4766,0
10.5032,42.4774,0
10.5304,42.4781,0
10.5576,42.4788,0
10.5849,42.4795,0
10.6121,42.4801,0
10.6394,42.4808,0
10.6666,42.4815,0
10.6938,42.4821,0
10.7211,42.4828,0
10.7483,42.4835,0
10.7756,42.4841,0
10.8028,42.4847,0
10.83,42.4854,0
10.8573,42.486,0
10.8845,42.4866,0
10.9117,42.4872,0
10.939,42.4878,0
10.9662,42.4885,0
10.9935,42.4891,0
11.0207,42.4896,0
11.048,42.4902,0
11.0752,42.4908,0
11.1025,42.4914,0
11.1297,42.4919,0
11.157,42.4925,0
11.1842,42.493,0
11.2115,42.4936,0
11.2388,42.4941,0
11.266,42.4946,0
11.2932,42.4952,0
11.3205,42.4957,1
11.3477,42.4962,1
11.375,42.4967,1
11.4022,42.4972,1
11.4295,42.4977,1
11.4567,42.4982,1
11.484,42.4987,1
11.5113,42.4991,1
11.5385,42.4996,1
11.5658,42.5001,1
11.593,42.5005,1
11.6203,42.501,2
11.6475,42.5014,2
11.6748,42.5018,2
11.702,42.5023,2
11.7293,42.5027,2
11.7566,42.5031,2
11.7838,42.5035,2
11.8111,42.5039,2
11.8383,42.5043,2
11.8656,42.5047,2
11.8929,42.5051,2
11.9201,42.5055,2
11.9474,42.5058,2
11.9746,42.5062,2
12.0019,42.5065,2
12.0292,42.5069,2
12.0564,42.5072,2
12.0837,42.5076,2
12.1109,42.5079,2
12.1382,42.5082,2
12.1655,42.5085,2
12.1927,42.5089,2
12.22,42.5092,2
12.2473,42.5095,2
12.2745,42.5098,2
12.3018,42.51,2
12.3291,42.5103,2
12.3563,42.5106,2
12.3836,42.5109,2
12.4109,42.5111,2
12.4381,42.5114,2
12.4654,42.5116,2
12.4926,42.5119,2
12.5199,42.5121,2
12.5471,42.5123,2
12.5744,42.5126,2
12.6017,42.5128,2
12.6289,42.513,2
12.6562,42.5132,2
12.6835,42.5134,2
12.7107,42.5136,3
12.738,42.5137,3
12.7652,42.5139,3
12.7926,42.5141,3
12.8198,42.5143,3
12.8471,42.5144,3
12.8743,42.5146,3
12.9016,42.5147,4
12.9289,42.5149,4
12.9561,42.515,4
12.9834,42.5151,4
13.0107,42.5152,4
13.038,42.5153,4
13.0653,42.5154,4
13.0925,42.5155,4
13.1198,42.5156,4
13.147,42.5157,4
13.1743,42.5158,4
13.2015,42.5159,4
13.2288,42.5159,4
13.2561,42.516,4
13.2834,42.5161,4
13.3107,42.5161,4
13.3379,42.5161,4
13.3652,42.5162,4
13.3924,42.5162,4
13.4197,42.5162,4
13.447,42.5162,4
13.4743,42.5163,4
13.5015,42.5163,4
13.5288,42.5163,4
13.5561,42.5162,4
13.5834,42.5162,4
13.6106,42.5162,4
13.6379,42.5162,4
13.6651,42.5161,3
13.6924,42.5161,3
13.7197,42.5161,3
13.7469,42.516,3
13.7742,42.5159,3
13.8015,42.5159,3
13.8288,42.5158,3
13.856,42.5157,3
13.8833,42.5156,3
13.9106,42.5155,3
13.9378,42.5154,3
13.9651,42.5153,3
13.9924,42.5152,3
14.0196,42.5151,3
14.0469,42.515,3
14.0742,42.5148,2
14.1015,42.5147,2
14.1287,42.5146,2
14.156,42.5144,2
14.1832,42.5142,2
14.2105,42.5141,2
14.2378,42.5139,2
14.2651,42.5137,1
14.2923,42.5135,1
14.3196,42.5134,1
14.3468,42.5132,1
14.3741,42.5129,1
14.4014,42.5127,1
14.4287,42.5125,1
14.4559,42.5123,1
14.4832,42.5121,1
14.5104,42.5118,1
14.5377,42.5116,1
14.565,42.5113,1
14.5922,42.5111,1
14.6195,42.5108,1
14.6468,42.5106,1
14.674,42.5103,1
14.7013,42.51,1
14.7286,42.5097,1
14.7558,42.5094,1
14.7831,42.5091,1
14.8104,42.5088,1
14.8376,42.5085,1
14.8649,42.5082,1
14.8921,42.5079,1
14.9194,42.5075,1
14.9467,42.5072,1
14.9739,42.5069,1
15.0012,42.5065,1
15.0284,42.5061,1
15.0557,42.5058,1
15.083,42.5054,1
15.1102,42.505,1
15.1375,42.5047,1
15.1647,42.5043,0
15.192,42.5039,0
15.2193,42.5035,0
15.2465,42.5031,0
15.2738,42.5026,0
9.8781,42.4393,0
9.9053,42.4402,0
9.9325,42.441,0
9.9597,42.4418,0
9.9869,42.4427,0
10.0141,42.4435,0
10.0413,42.4443,0
10.0686,42.4451,0
10.0958,42.4459,0
10.123,42.4467,0
10.1502,42.4475,0
10.1774,42.4483,0
10.2046,42.4491,0
10.2319,42.4499,0
10.2591,42.4506,0
10.2863,42.4514,0
10.3136,42.4522,0
10.3408,42.4529,0
10.368,42.4537,0
10.3952,42.4544,0
10.4224,42.4551,0
10.4496,42.4558,0
10.4769,42.4566,0
10.5041,42.4573,0
10.5314,42.458,0
10.5586,42.4587,0
10.5858,42.4594,0
10.613,42.46,0
10.6402,42.4607,0
10.6675,42.4614,0
10.6947,42.4621,0
10.722,42.4627,0
10.7492,42.4634,0
10.7764,42.464,0
10.8036,42.4647,0
10.8309,42.4653,0
10.8581,42.4659,0
10.8853,42.4665,0
10.9125,42.4672,0
10.9398,42.4678,0
10.967,42.4684,0
10.9943,42.469,0
11.0215,42.4695,0
11.0488,42.4701,0
11.076,42.4707,0
11.1032,42.4713,0
11.1305,42.4718,0
11.1577,42.4724,0
11.185,42.4729,0
11.2122,42.4735,0
11.2394,42.474,0
11.2667,42.4745,0
11.2939,42.4751,0
11.3212,42.4756,1
11.3484,42.4761,1
11.3756,42.4766,1
11.4029,42.4771,1
11.4301,42.4776,1
11.4574,42.4781,1
11.4846,42.4786,1
11.5119,42.479,1
11.5391,42.4795,1
11.5664,42.48,1
11.5936,42.4804,1
11.6209,42.4809,1
11.6481,42.4813,2
11.6753,42.4817,2
11.7026,42.4822,2
11.7298,42.4826,2
11.7571,42.483,2
